name,series,tier,price,exterior,platform
MP7 | Special Delivery,Shadow Case,Restricted,12.91,BS,C5
MP7 | Special Delivery,Shadow Case,Restricted,78.6,FN,BUFF
MP7 | Special Delivery,Shadow Case,Restricted,9.21,FT,BUFF
MP7 | Special Delivery,Shadow Case,Restricted,17.9,MW,BUFF
MP7 | Special Delivery,Shadow Case,Restricted,13.91,WW,BUFF
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,2.83,BS,BUFF
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,9.94,FN,BUFF
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,2.47,FT,BUFF
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,4.63,MW,BUFF
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,2.78,WW,YOUPIN
MP9 | Airlock,Gamma 2 Case,Classified,72.45,BS,C5
MP9 | Airlock,Gamma 2 Case,Classified,337.9,FN,C5
MP9 | Airlock,Gamma 2 Case,Classified,74.9,FT,BUFF
MP9 | Airlock,Gamma 2 Case,Classified,83.76,MW,BUFF
MP9 | Airlock,Gamma 2 Case,Classified,74.6,WW,BUFF
MP9 | Capillary,Horizon Case,Mil-Spec,1.64,BS,C5
MP9 | Capillary,Horizon Case,Mil-Spec,7.58,FN,BUFF
MP9 | Capillary,Horizon Case,Mil-Spec,2.1,FT,YOUPIN
MP9 | Capillary,Horizon Case,Mil-Spec,2.89,MW,BUFF
MP9 | Capillary,Horizon Case,Mil-Spec,2.25,WW,C5
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,9.82,BS,STEAM
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,17.68,FN,BUFF
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,3.48,FT,BUFF
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,5.06,MW,YOUPIN
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,3.68,WW,BUFF
MP9 | Featherweight,Revolution Case,Mil-Spec,0.47,BS,BUFF
MP9 | Featherweight,Revolution Case,Mil-Spec,6.6,FN,YOUPIN
MP9 | Featherweight,Revolution Case,Mil-Spec,0.54,FT,BUFF
MP9 | Featherweight,Revolution Case,Mil-Spec,1.42,MW,YOUPIN
MP9 | Featherweight,Revolution Case,Mil-Spec,0.46,WW,YOUPIN
MP9 | Hydra,CS20 Case,Classified,54.96,BS,BUFF
MP9 | Hydra,CS20 Case,Classified,788.0,FN,YOUPIN
MP9 | Hydra,CS20 Case,Classified,56.8,FT,YOUPIN
MP9 | Hydra,CS20 Case,Classified,115.5,MW,YOUPIN
MP9 | Hydra,CS20 Case,Classified,55.84,WW,BUFF
MP9 | Ruby Poison Dart,Falchion Case,Restricted,52.56,FN,BUFF
MP9 | Ruby Poison Dart,Falchion Case,Restricted,14.9,MW,YOUPIN
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,13.56,BS,STEAM
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,62.9,FN,BUFF
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,16.5,FT,BUFF
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,20.3,MW,YOUPIN
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,12.37,WW,C5
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,1.93,BS,C5
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,4.01,FN,YOUPIN
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,2.01,FT,YOUPIN
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,2.08,MW,BUFF
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,1.84,WW,C5
Negev | Lionfish,Clutch Case,Restricted,14.38,FN,YOUPIN
Negev | Lionfish,Clutch Case,Restricted,5.2,MW,YOUPIN
Negev | Power Loader,Revolver Case,Restricted,7.16,BS,YOUPIN
Negev | Prototype,Prisma 2 Case,Mil-Spec,0.98,BS,BUFF
Negev | Prototype,Prisma 2 Case,Mil-Spec,4.0,FN,BUFF
Negev | Prototype,Prisma 2 Case,Mil-Spec,1.24,FT,BUFF
Negev | Prototype,Prisma 2 Case,Mil-Spec,1.46,MW,BUFF
Negev | Prototype,Prisma 2 Case,Mil-Spec,1.04,WW,BUFF
Nova | Koi,Operation Breakout Weapon Case,Restricted,20.95,FN,YOUPIN
Nova | Koi,Operation Breakout Weapon Case,Restricted,14.86,FT,BUFF
Nova | Koi,Operation Breakout Weapon Case,Restricted,14.6,MW,YOUPIN
Nova | Ranger,Falchion Case,Mil-Spec,2.59,BS,BUFF
Nova | Ranger,Falchion Case,Mil-Spec,11.99,FN,BUFF
Nova | Ranger,Falchion Case,Mil-Spec,3.7,FT,C5
Nova | Ranger,Falchion Case,Mil-Spec,3.62,MW,BUFF
Nova | Ranger,Falchion Case,Mil-Spec,2.98,WW,BUFF
Nova | Tempest,Operation Bravo Case,Mil-Spec,104.5,FN,BUFF
Nova | Tempest,Operation Bravo Case,Mil-Spec,34.05,FT,C5
Nova | Tempest,Operation Bravo Case,Mil-Spec,33.66,MW,BUFF
Nova | Toy Soldier,Horizon Case,Restricted,92.59,FN,BUFF
Nova | Toy Soldier,Horizon Case,Restricted,16.8,MW,YOUPIN
P2000 | Imperial Dragon,Gamma Case,Classified,73.0,BS,YOUPIN
P2000 | Imperial Dragon,Gamma Case,Classified,791.5,FN,BUFF
P2000 | Imperial Dragon,Gamma Case,Classified,77.0,FT,BUFF
P2000 | Imperial Dragon,Gamma Case,Classified,98.99,MW,YOUPIN
P2000 | Imperial Dragon,Gamma Case,Classified,75.46,WW,BUFF
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,1.95,BS,C5
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,18.29,FN,YOUPIN
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,2.01,FT,YOUPIN
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,2.8,MW,YOUPIN
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,1.89,WW,C5
P2000 | Lifted Spirits,Dreams & Nightmares Case,Mil-Spec,0.47,BS,YOUPIN
P2000 | Lifted Spirits,Dreams & Nightmares Case,Mil-Spec,6.43,FN,BUFF
P2000 | Lifted Spirits,Dreams & Nightmares Case,Mil-Spec,0.56,FT,BUFF
P2000 | Lifted Spirits,Dreams & Nightmares Case,Mil-Spec,1.41,MW,YOUPIN
P2000 | Lifted Spirits,Dreams & Nightmares Case,Mil-Spec,0.49,WW,YOUPIN
P2000 | Obsidian,Shattered Web Case,Restricted,17.36,BS,C5
P2000 | Obsidian,Shattered Web Case,Restricted,153.5,FN,YOUPIN
P2000 | Obsidian,Shattered Web Case,Restricted,15.0,FT,BUFF
P2000 | Obsidian,Shattered Web Case,Restricted,35.51,MW,YOUPIN
P2000 | Obsidian,Shattered Web Case,Restricted,14.26,WW,BUFF
P2000 | Turf,Glove Case,Mil-Spec,2.57,BS,YOUPIN
P2000 | Turf,Glove Case,Mil-Spec,47.0,FN,BUFF
P2000 | Turf,Glove Case,Mil-Spec,4.29,FT,YOUPIN
P2000 | Turf,Glove Case,Mil-Spec,4.0,MW,YOUPIN
P2000 | Turf,Glove Case,Mil-Spec,2.85,WW,YOUPIN
P2000 | Woodsman,Operation Hydra Case,Restricted,161.0,BS,C5
P2000 | Woodsman,Operation Hydra Case,Restricted,378.0,FN,YOUPIN
P2000 | Woodsman,Operation Hydra Case,Restricted,193.55,FT,C5
P2000 | Woodsman,Operation Hydra Case,Restricted,288.7,MW,YOUPIN
P2000 | Woodsman,Operation Hydra Case,Restricted,188.0,WW,YOUPIN
P250 | Asiimov,Chroma 3 Case,Classified,78.97,BS,BUFF
P250 | Asiimov,Chroma 3 Case,Classified,83.0,FT,BUFF
P250 | Asiimov,Chroma 3 Case,Classified,402.9,MW,BUFF
P250 | Asiimov,Chroma 3 Case,Classified,82.45,WW,BUFF
P250 | Cartel,Operation Vanguard Weapon Case,Classified,66.12,BS,C5
P250 | Cartel,Operation Vanguard Weapon Case,Classified,311.07,FN,C5
P250 | Cartel,Operation Vanguard Weapon Case,Classified,61.98,FT,C5
P250 | Cartel,Operation Vanguard Weapon Case,Classified,84.9,MW,YOUPIN
P250 | Cartel,Operation Vanguard Weapon Case,Classified,68.65,WW,BUFF
P250 | Inferno,CS20 Case,Restricted,4.43,BS,BUFF
P250 | Inferno,CS20 Case,Restricted,43.6,FN,YOUPIN
P250 | Inferno,CS20 Case,Restricted,4.56,FT,YOUPIN
P250 | Inferno,CS20 Case,Restricted,10.46,MW,BUFF
P250 | Inferno,CS20 Case,Restricted,9.78,WW,C5
P250 | Re.built,Revolution Case,Mil-Spec,0.46,BS,BUFF
P250 | Re.built,Revolution Case,Mil-Spec,5.84,FN,BUFF
P250 | Re.built,Revolution Case,Mil-Spec,0.48,FT,YOUPIN
P250 | Re.built,Revolution Case,Mil-Spec,1.35,MW,YOUPIN
P250 | Re.built,Revolution Case,Mil-Spec,0.47,WW,YOUPIN
P250 | Red Rock,Operation Hydra Case,Restricted,174.8,BS,C5
P250 | Red Rock,Operation Hydra Case,Restricted,374.5,FN,BUFF
P250 | Red Rock,Operation Hydra Case,Restricted,199.4,FT,YOUPIN
P250 | Red Rock,Operation Hydra Case,Restricted,294.2,MW,C5
P250 | Red Rock,Operation Hydra Case,Restricted,188.06,WW,C5
P250 | Ripple,Spectrum Case,Mil-Spec,2.14,BS,BUFF
P250 | Ripple,Spectrum Case,Mil-Spec,4.4,FN,BUFF
P250 | Ripple,Spectrum Case,Mil-Spec,2.75,FT,YOUPIN
P250 | Ripple,Spectrum Case,Mil-Spec,2.6,MW,YOUPIN
P250 | Ripple,Spectrum Case,Mil-Spec,6.8,WW,YOUPIN
P250 | Splash,ESports 2013 Case,Restricted,367.5,FN,YOUPIN
P250 | Splash,ESports 2013 Case,Restricted,214.27,FT,STEAM
P250 | Splash,ESports 2013 Case,Restricted,151.5,MW,BUFF
P250 | Supernova,Operation Breakout Weapon Case,Restricted,21.31,FN,BUFF
P250 | Supernova,Operation Breakout Weapon Case,Restricted,14.76,FT,C5
P250 | Supernova,Operation Breakout Weapon Case,Restricted,15.2,MW,YOUPIN
P250 | Supernova,Operation Breakout Weapon Case,Restricted,19.39,WW,BUFF
P250 | Undertow,CSGO Weapon Case 3,Classified,348.0,FN,BUFF
P250 | Undertow,CSGO Weapon Case 3,Classified,218.88,FT,C5
P250 | Undertow,CSGO Weapon Case 3,Classified,217.17,MW,C5
P250 | Verdigris,Prisma Case,Mil-Spec,1.99,BS,BUFF
P250 | Verdigris,Prisma Case,Mil-Spec,1.66,FT,BUFF
P250 | Verdigris,Prisma Case,Mil-Spec,2.18,MW,BUFF
P250 | Verdigris,Prisma Case,Mil-Spec,2.25,WW,BUFF
P250 | Wingshot,Shadow Case,Restricted,9.61,BS,BUFF
P250 | Wingshot,Shadow Case,Restricted,77.98,FN,C5
P250 | Wingshot,Shadow Case,Restricted,11.04,FT,YOUPIN
P250 | Wingshot,Shadow Case,Restricted,24.8,MW,YOUPIN
P250 | Wingshot,Shadow Case,Restricted,10.01,WW,BUFF
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,67.66,BS,STEAM
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,89.4,FN,BUFF
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,61.9,FT,BUFF
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,62.6,MW,YOUPIN
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,69.18,WW,STEAM
P90 | Death Grip,Operation Hydra Case,Restricted,116.99,BS,BUFF
P90 | Death Grip,Operation Hydra Case,Restricted,365.47,FN,BUFF
P90 | Death Grip,Operation Hydra Case,Restricted,199.93,FT,BUFF
P90 | Death Grip,Operation Hydra Case,Restricted,283.5,MW,BUFF
P90 | Death Grip,Operation Hydra Case,Restricted,187.91,WW,C5
P90 | Death by Kitty,ESports 2013 Case,Covert,567.43,FT,C5
P90 | Death by Kitty,ESports 2013 Case,Covert,847.0,MW,YOUPIN
P90 | Elite Build,Falchion Case,Mil-Spec,3.0,BS,BUFF
P90 | Elite Build,Falchion Case,Mil-Spec,25.98,FN,BUFF
P90 | Elite Build,Falchion Case,Mil-Spec,3.85,FT,YOUPIN
P90 | Elite Build,Falchion Case,Mil-Spec,3.73,MW,BUFF
P90 | Elite Build,Falchion Case,Mil-Spec,2.89,WW,BUFF
P90 | Nostalgia,CS20 Case,Classified,30.57,BS,YOUPIN
P90 | Nostalgia,CS20 Case,Classified,118.05,FN,BUFF
P90 | Nostalgia,CS20 Case,Classified,30.89,FT,BUFF
P90 | Nostalgia,CS20 Case,Classified,40.9,MW,BUFF
P90 | Nostalgia,CS20 Case,Classified,35.5,WW,BUFF
P90 | Off World,Prisma Case,Mil-Spec,1.66,BS,BUFF
P90 | Off World,Prisma Case,Mil-Spec,7.16,FN,BUFF
P90 | Off World,Prisma Case,Mil-Spec,1.69,FT,BUFF
P90 | Off World,Prisma Case,Mil-Spec,2.31,MW,BUFF
P90 | Off World,Prisma Case,Mil-Spec,1.77,WW,BUFF
P90 | Shapewood,Revolver Case,Classified,51.37,BS,YOUPIN
P90 | Shapewood,Revolver Case,Classified,299.5,FN,YOUPIN
P90 | Shapewood,Revolver Case,Classified,60.8,FT,C5
P90 | Shapewood,Revolver Case,Classified,83.5,MW,BUFF
P90 | Shapewood,Revolver Case,Classified,59.29,WW,YOUPIN
P90 | Traction,Horizon Case,Mil-Spec,1.79,BS,BUFF
P90 | Traction,Horizon Case,Mil-Spec,13.82,FN,BUFF
P90 | Traction,Horizon Case,Mil-Spec,2.5,FT,YOUPIN
P90 | Traction,Horizon Case,Mil-Spec,2.97,MW,BUFF
P90 | Traction,Horizon Case,Mil-Spec,1.88,WW,BUFF
P90 | Virus,ESports 2014 Summer Case,Restricted,30.0,BS,BUFF
P90 | Virus,ESports 2014 Summer Case,Restricted,133.99,FN,YOUPIN
P90 | Virus,ESports 2014 Summer Case,Restricted,30.49,FT,BUFF
P90 | Virus,ESports 2014 Summer Case,Restricted,32.59,MW,BUFF
P90 | Virus,ESports 2014 Summer Case,Restricted,38.46,WW,C5
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,22.0,BS,YOUPIN
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,146.0,FN,C5
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,20.09,FT,BUFF
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,32.0,MW,BUFF
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,28.78,WW,C5
PP-Bizon | Cobalt Halftone,Winter Offensive Weapon Case,Mil-Spec,32.2,FN,C5
PP-Bizon | Cobalt Halftone,Winter Offensive Weapon Case,Mil-Spec,6.09,FT,BUFF
PP-Bizon | Cobalt Halftone,Winter Offensive Weapon Case,Mil-Spec,9.5,MW,C5
PP-Bizon | Cobalt Halftone,Winter Offensive Weapon Case,Mil-Spec,7.91,WW,BUFF
PP-Bizon | Embargo,Shattered Web Case,Restricted,17.0,BS,YOUPIN
PP-Bizon | Embargo,Shattered Web Case,Restricted,203.0,FN,YOUPIN
PP-Bizon | Embargo,Shattered Web Case,Restricted,14.88,FT,YOUPIN
PP-Bizon | Embargo,Shattered Web Case,Restricted,34.9,MW,YOUPIN
PP-Bizon | Embargo,Shattered Web Case,Restricted,14.5,WW,BUFF
PP-Bizon | Judgement of Anubis,Chroma 3 Case,Covert,814.83,BS,C5
PP-Bizon | Judgement of Anubis,Chroma 3 Case,Covert,878.0,FN,C5
PP-Bizon | Judgement of Anubis,Chroma 3 Case,Covert,843.0,FT,YOUPIN
PP-Bizon | Judgement of Anubis,Chroma 3 Case,Covert,843.85,MW,YOUPIN
PP-Bizon | Judgement of Anubis,Chroma 3 Case,Covert,838.5,WW,BUFF
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.44,BS,BUFF
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,4.28,FN,BUFF
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.5,FT,YOUPIN
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.55,MW,YOUPIN
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.42,WW,BUFF
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,15.0,BS,BUFF
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,23.54,FN,BUFF
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,14.5,FT,BUFF
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,15.0,MW,C5
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,15.1,WW,BUFF
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,2.37,BS,YOUPIN
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,25.5,FN,BUFF
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,4.81,FT,YOUPIN
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,8.08,MW,BUFF
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,2.5,WW,BUFF
R8 Revolver | Bone Forged,Prisma 2 Case,Mil-Spec,1.14,BS,BUFF
R8 Revolver | Bone Forged,Prisma 2 Case,Mil-Spec,4.56,FN,YOUPIN
R8 Revolver | Bone Forged,Prisma 2 Case,Mil-Spec,1.34,FT,BUFF
R8 Revolver | Bone Forged,Prisma 2 Case,Mil-Spec,1.47,MW,BUFF
R8 Revolver | Bone Forged,Prisma 2 Case,Mil-Spec,0.79,WW,YOUPIN
R8 Revolver | Fade,Revolver Case,Covert,655.0,FN,YOUPIN
R8 Revolver | Fade,Revolver Case,Covert,584.0,FT,C5
R8 Revolver | Fade,Revolver Case,Covert,584.94,MW,YOUPIN
R8 Revolver | Fade,Revolver Case,Covert,569.0,WW,YOUPIN
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,4.3,BS,BUFF
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,33.8,FN,YOUPIN
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,6.12,FT,BUFF
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,21.1,MW,STEAM
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,6.0,WW,YOUPIN
R8 Revolver | Skull Crusher,Prisma Case,Classified,37.9,BS,BUFF
R8 Revolver | Skull Crusher,Prisma Case,Classified,51.48,FT,YOUPIN
R8 Revolver | Skull Crusher,Prisma Case,Classified,39.55,WW,YOUPIN
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,1.69,BS,BUFF
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,19.92,FN,STEAM
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,2.21,FT,C5
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,2.0,MW,BUFF
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,2.8,WW,BUFF
SCAR-20 | Bloodsport,Gamma Case,Classified,155.5,FN,YOUPIN
SCAR-20 | Bloodsport,Gamma Case,Classified,77.1,FT,C5
SCAR-20 | Bloodsport,Gamma Case,Classified,77.0,MW,YOUPIN
SCAR-20 | Bloodsport,Gamma Case,Classified,75.89,WW,BUFF
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,1.75,BS,C5
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,7.6,FN,YOUPIN
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,2.77,FT,BUFF
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,2.94,MW,C5
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,2.07,WW,BUFF
SCAR-20 | Cardiac,Operation Vanguard Weapon Case,Classified,59.15,BS,C5
SCAR-20 | Cardiac,Operation Vanguard Weapon Case,Classified,214.38,FN,BUFF
SCAR-20 | Cardiac,Operation Vanguard Weapon Case,Classified,61.67,FT,BUFF
SCAR-20 | Cardiac,Operation Vanguard Weapon Case,Classified,91.0,MW,BUFF
SCAR-20 | Cardiac,Operation Vanguard Weapon Case,Classified,59.5,WW,BUFF
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,225.0,BS,YOUPIN
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,342.52,FN,BUFF
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,164.99,FT,YOUPIN
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,198.4,MW,BUFF
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,181.73,WW,C5
SCAR-20 | Fragments,Revolution Case,Mil-Spec,0.45,BS,YOUPIN
SCAR-20 | Fragments,Revolution Case,Mil-Spec,3.55,FN,BUFF
SCAR-20 | Fragments,Revolution Case,Mil-Spec,0.53,FT,BUFF
SCAR-20 | Fragments,Revolution Case,Mil-Spec,1.14,MW,YOUPIN
SCAR-20 | Fragments,Revolution Case,Mil-Spec,0.48,WW,BUFF
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,1.06,BS,C5
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,3.93,FN,BUFF
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,1.8,FT,YOUPIN
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,1.82,MW,C5
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,0.94,WW,BUFF
SCAR-20 | Poultrygeist,Dreams & Nightmares Case,Mil-Spec,2.87,FN,YOUPIN
SCAR-20 | Poultrygeist,Dreams & Nightmares Case,Mil-Spec,0.53,FT,BUFF
SCAR-20 | Poultrygeist,Dreams & Nightmares Case,Mil-Spec,1.0,MW,BUFF
SCAR-20 | Powercore,Gamma 2 Case,Restricted,7.38,BS,BUFF
SCAR-20 | Powercore,Gamma 2 Case,Restricted,47.5,FN,YOUPIN
SCAR-20 | Powercore,Gamma 2 Case,Restricted,7.49,FT,BUFF
SCAR-20 | Powercore,Gamma 2 Case,Restricted,11.4,MW,BUFF
SCAR-20 | Powercore,Gamma 2 Case,Restricted,7.45,WW,BUFF
SG 553 | Cyberforce,Revolution Case,Mil-Spec,0.46,BS,YOUPIN
SG 553 | Cyberforce,Revolution Case,Mil-Spec,5.69,FN,YOUPIN
SG 553 | Cyberforce,Revolution Case,Mil-Spec,0.51,FT,C5
SG 553 | Cyberforce,Revolution Case,Mil-Spec,1.35,MW,YOUPIN
SG 553 | Cyberforce,Revolution Case,Mil-Spec,0.47,WW,YOUPIN
SG 553 | Phantom,Spectrum 2 Case,Restricted,6.58,BS,BUFF
SG 553 | Phantom,Spectrum 2 Case,Restricted,25.59,FN,BUFF
SG 553 | Phantom,Spectrum 2 Case,Restricted,6.26,FT,BUFF
SG 553 | Phantom,Spectrum 2 Case,Restricted,8.24,MW,BUFF
SG 553 | Phantom,Spectrum 2 Case,Restricted,8.18,WW,C5
SG 553 | Tiger Moth,Revolver Case,Restricted,9.3,BS,BUFF
SG 553 | Tiger Moth,Revolver Case,Restricted,71.9,FN,BUFF
SG 553 | Tiger Moth,Revolver Case,Restricted,9.49,FT,BUFF
SG 553 | Tiger Moth,Revolver Case,Restricted,16.7,MW,YOUPIN
SG 553 | Tiger Moth,Revolver Case,Restricted,8.6,WW,BUFF
SG 553 | Triarch,Gamma 2 Case,Restricted,7.19,BS,BUFF
SG 553 | Triarch,Gamma 2 Case,Restricted,45.75,FN,BUFF
SG 553 | Triarch,Gamma 2 Case,Restricted,7.82,FT,BUFF
SG 553 | Triarch,Gamma 2 Case,Restricted,11.5,MW,BUFF
SG 553 | Triarch,Gamma 2 Case,Restricted,7.32,WW,BUFF
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,28.99,BS,BUFF
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,118.0,FN,BUFF
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,28.85,FT,BUFF
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,33.19,MW,BUFF
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,34.0,WW,YOUPIN
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,1.76,BS,YOUPIN
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,29.62,FN,YOUPIN
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,2.48,FT,YOUPIN
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,5.35,MW,BUFF
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,1.81,WW,YOUPIN
SSG 08 | Big Iron,Shadow Case,Classified,82.55,BS,BUFF
SSG 08 | Big Iron,Shadow Case,Classified,354.11,FN,BUFF
SSG 08 | Big Iron,Shadow Case,Classified,82.51,FT,YOUPIN
SSG 08 | Big Iron,Shadow Case,Classified,122.46,MW,BUFF
SSG 08 | Big Iron,Shadow Case,Classified,88.8,WW,BUFF
SSG 08 | Bloodshot,Shattered Web Case,Classified,932.8,MW,YOUPIN
SSG 08 | Death's Head,Operation Hydra Case,Restricted,220.0,BS,YOUPIN
SSG 08 | Death's Head,Operation Hydra Case,Restricted,291.0,FN,YOUPIN
SSG 08 | Death's Head,Operation Hydra Case,Restricted,214.32,FT,C5
SSG 08 | Death's Head,Operation Hydra Case,Restricted,207.94,MW,BUFF
SSG 08 | Death's Head,Operation Hydra Case,Restricted,188.0,WW,BUFF
SSG 08 | Dragonfire,Glove Case,Covert,2092.5,BS,YOUPIN
SSG 08 | Dragonfire,Glove Case,Covert,3183.48,FN,YOUPIN
SSG 08 | Dragonfire,Glove Case,Covert,2192.5,FT,BUFF
SSG 08 | Dragonfire,Glove Case,Covert,2297.49,MW,YOUPIN
SSG 08 | Dragonfire,Glove Case,Covert,2114.7,WW,YOUPIN
SSG 08 | Ghost Crusader,Chroma 3 Case,Restricted,8.08,BS,BUFF
SSG 08 | Ghost Crusader,Chroma 3 Case,Restricted,130.0,FN,BUFF
SSG 08 | Ghost Crusader,Chroma 3 Case,Restricted,8.36,FT,BUFF
SSG 08 | Ghost Crusader,Chroma 3 Case,Restricted,13.0,MW,YOUPIN
SSG 08 | Ghost Crusader,Chroma 3 Case,Restricted,7.98,WW,BUFF
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,2.81,BS,BUFF
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,58.0,FN,YOUPIN
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,5.24,FT,YOUPIN
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,7.84,MW,BUFF
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,2.83,WW,BUFF
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,8.8,BS,YOUPIN
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,46.66,FN,YOUPIN
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,8.59,FT,BUFF
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,13.79,MW,BUFF
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,8.88,WW,YOUPIN
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,0.72,BS,C5
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,7.0,FN,YOUPIN
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,1.95,FT,YOUPIN
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,1.79,MW,BUFF
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,0.88,WW,BUFF
