name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
Desert Eagle | Ocean Drive,Operation Riptide Case,Covert,418.98,WW,C5,,False,Gold,5.0,3660.3875000000003,战痕,732.0775000000001,418.98,313.0975000000001,0.7472850732731874
Tec-9 | Cut Out,Operation Hydra Case,Mil-Spec,27.48,WW,BUFF,,False,Restricted,10.0,196.624,战痕,19.662399999999998,27.48,-7.817600000000002,-0.2844832605531296
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,33.5,BS,BUFF,,False,Covert,10.0,256.25,战痕,25.625,33.5,-7.875,-0.23507462686567165
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,11.99,BS,YOUPIN,,False,Restricted,10.0,40.94,战痕,4.093999999999999,11.99,-7.896000000000001,-0.6585487906588825
AK-47 | Elite Build,Chroma 2 Case,Mil-Spec,8.87,WW,YOUPIN,,False,Restricted,10.0,9.28,战痕,0.9279999999999999,8.87,-7.941999999999999,-0.8953776775648252
SCAR-20 | Bloodsport,Gamma Case,Classified,240.0,FN,BUFF,,False,Covert,10.0,2319.75,破损,231.975,240.0,-8.025000000000006,-0.03343750000000002
P2000 | Red FragCam,CSGO Weapon Case 3,Mil-Spec,11.8,WW,BUFF,,False,Restricted,10.0,36.99,久经,3.6990000000000003,11.8,-8.101,-0.6865254237288136
MP9 | Ruby Poison Dart,Falchion Case,Restricted,11.99,BS,YOUPIN,,False,Classified,10.0,38.833333333333336,久经,3.8833333333333337,11.99,-8.106666666666666,-0.6761189880455934
UMP-45 | Momentum,Danger Zone Case,Classified,33.22,MW,BUFF,,False,Covert,10.0,250.5,久经,25.05,33.22,-8.169999999999998,-0.24593618302227568
AWP | Phobos,Gamma Case,Restricted,33.71,FN,BUFF,,False,Classified,10.0,254.33333333333334,久经,25.433333333333334,33.71,-8.276666666666667,-0.2455255611589044
AK-47 | Ice Coaled,Recoil Case,Classified,31.0,FT,YOUPIN,,False,Covert,10.0,226.95,战痕,22.695,31.0,-8.305,-0.2679032258064516
USP-S | Torque,Falchion Case,Mil-Spec,11.0,FN,C5,,False,Restricted,10.0,26.380000000000003,久经,2.6380000000000003,11.0,-8.362,-0.7601818181818182
Glock-18 | Grinder,Operation Vanguard Weapon Case,Restricted,14.18,MW,YOUPIN,,False,Classified,10.0,57.65,略磨,5.765,14.18,-8.415,-0.5934414668547249
UMP-45 | Delusion,Operation Vanguard Weapon Case,Mil-Spec,25.41,FN,YOUPIN,,False,Restricted,10.0,165.9375,久经,16.59375,25.41,-8.81625,-0.3469598583234947
P250 | Steel Disruption,ESports 2013 Winter Case,Mil-Spec,17.88,FN,BUFF,,False,Restricted,10.0,88.485,久经,8.8485,17.88,-9.0315,-0.5051174496644295
PP-Bizon | Water Sigil,ESports 2013 Winter Case,Mil-Spec,18.83,WW,STEAM,,False,Restricted,10.0,97.44,久经,9.744,18.83,-9.085999999999999,-0.48252788104089217
MP9 | Ruby Poison Dart,Falchion Case,Restricted,13.1,MW,C5,,False,Classified,10.0,38.406666666666666,久经,3.8406666666666665,13.1,-9.259333333333334,-0.706819338422392
P250 | See Ya Later,Spectrum 2 Case,Covert,597.5,FT,BUFF,,False,Gold,5.0,2940.8066666666664,战痕,588.1613333333332,597.5,-9.338666666666768,-0.015629567642956935
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,11.8,FT,BUFF,,False,Restricted,10.0,24.495,久经,2.4495,11.8,-9.3505,-0.7924152542372881
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,14.8,MW,BUFF,,False,Restricted,10.0,54.288,久经,5.4288,14.8,-9.371200000000002,-0.6331891891891893
UMP-45 | Bone Pile,Operation Bravo Case,Mil-Spec,29.0,FT,BUFF,,False,Restricted,10.0,196.12833333333333,久经,19.612833333333334,29.0,-9.387166666666666,-0.3236954022988505
XM1014 | Entombed,Fracture Case,Classified,58.49,FN,BUFF,,False,Covert,10.0,489.75,破损,48.975,58.49,-9.515,-0.16267738074884597
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,13.23,FT,YOUPIN,,False,Restricted,10.0,36.99,战痕,3.6990000000000003,13.23,-9.531,-0.7204081632653061
P90 | Virus,ESports 2014 Summer Case,Restricted,19.0,WW,BUFF,,False,Classified,10.0,94.14500000000001,久经,9.4145,19.0,-9.5855,-0.5045
Glock-18 | Vogue,Fracture Case,Classified,35.69,MW,YOUPIN,,False,Covert,10.0,260.95,战痕,26.095,35.69,-9.594999999999999,-0.26884281311291675
M4A1-S | Leaded Glass,Spectrum 2 Case,Classified,82.0,MW,YOUPIN,,False,Covert,10.0,723.0,战痕,72.3,82.0,-9.700000000000003,-0.1182926829268293
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,19.87,BS,YOUPIN,,False,Classified,10.0,100.93,战痕,10.093,19.87,-9.777000000000001,-0.49204831404126825
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,34.0,MW,YOUPIN,,False,Classified,10.0,241.55,战痕,24.155,34.0,-9.844999999999999,-0.28955882352941176
Glock-18 | Wraiths,Shadow Case,Mil-Spec,15.98,FN,BUFF,,False,Restricted,10.0,61.24250000000001,久经,6.124250000000001,15.98,-9.85575,-0.6167553191489362
P90 | Virus,ESports 2014 Summer Case,Restricted,19.99,BS,BUFF,,False,Classified,10.0,100.93,久经,10.093,19.99,-9.896999999999998,-0.49509754877438716
AK-47 | Elite Build,Chroma 2 Case,Mil-Spec,11.0,FT,BUFF,,False,Restricted,10.0,10.237499999999999,战痕,1.02375,11.0,-9.97625,-0.9069318181818182
P90 | Virus,ESports 2014 Summer Case,Restricted,18.8,FT,BUFF,,False,Classified,10.0,86.265,久经,8.6265,18.8,-10.1735,-0.5411436170212766
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,192.0,BS,BUFF,,False,Classified,10.0,1816.24,战痕,181.624,192.0,-10.376000000000005,-0.05404166666666669
AWP | Atheris,Prisma Case,Restricted,31.0,FT,BUFF,,False,Classified,10.0,204.875,战痕,20.4875,31.0,-10.5125,-0.33911290322580645
Dual Berettas | Marina,Winter Offensive Weapon Case,Restricted,29.02,FT,BUFF,,False,Classified,10.0,184.26333333333332,久经,18.426333333333332,29.02,-10.593666666666667,-0.3650470939581898
M4A4 | Tooth Fairy,Fracture Case,Classified,36.8,MW,C5,,False,Covert,10.0,260.95,战痕,26.095,36.8,-10.704999999999998,-0.29089673913043473
AUG | Syd Mead,Gamma 2 Case,Classified,84.0,WW,YOUPIN,,False,Covert,10.0,728.865,战痕,72.8865,84.0,-11.113500000000002,-0.13230357142857146
Tec-9 | Cut Out,Operation Hydra Case,Mil-Spec,26.1,BS,YOUPIN,,False,Restricted,10.0,149.738,战痕,14.9738,26.1,-11.1262,-0.4262911877394636
G3SG1 | Azure Zebra,ESports 2013 Winter Case,Mil-Spec,19.58,MW,BUFF,,False,Restricted,10.0,83.76,久经,8.376000000000001,19.58,-11.203999999999997,-0.5722165474974463
MP9 | Starlight Protector,Dreams & Nightmares Case,Covert,706.0,FN,YOUPIN,,False,Gold,5.0,3473.9,战痕,694.78,706.0,-11.220000000000027,-0.015892351274787574
CZ75-Auto | Crimson Web,CSGO Weapon Case 3,Mil-Spec,15.73,MW,YOUPIN,,False,Restricted,10.0,43.754999999999995,战痕,4.3755,15.73,-11.354500000000002,-0.7218372536554356
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,15.99,MW,BUFF,,False,Restricted,10.0,43.754999999999995,战痕,4.3755,15.99,-11.6145,-0.7263602251407129
P250 | Steel Disruption,ESports 2013 Winter Case,Mil-Spec,20.0,MW,C5,,False,Restricted,10.0,83.76,久经,8.376000000000001,20.0,-11.623999999999999,-0.5811999999999999
Tec-9 | Cut Out,Operation Hydra Case,Mil-Spec,34.5,FT,YOUPIN,,False,Restricted,10.0,227.56599999999997,战痕,22.7566,34.5,-11.743400000000001,-0.3403884057971015
MP9 | Ruby Poison Dart,Falchion Case,Restricted,15.7,WW,STEAM,,False,Classified,10.0,38.833333333333336,久经,3.8833333333333337,15.7,-11.816666666666666,-0.7526539278131635
Dual Berettas | Panther,CSGO Weapon Case 3,Mil-Spec,16.2,MW,YOUPIN,,False,Restricted,10.0,43.754999999999995,战痕,4.3755,16.2,-11.8245,-0.7299074074074074
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,33.09,BS,C5,,False,Restricted,10.0,209.90833333333333,久经,20.990833333333335,33.09,-12.099166666666669,-0.3656442026795608
Nova | Ghost Camo,ESports 2013 Winter Case,Mil-Spec,23.52,WW,STEAM,,False,Restricted,10.0,113.005,久经,11.3005,23.52,-12.2195,-0.5195365646258504
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,31.65,FT,BUFF,,False,Restricted,10.0,193.71333333333334,久经,19.371333333333332,31.65,-12.278666666666666,-0.3879515534491838
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,31.85,FT,BUFF,,False,Restricted,10.0,193.71333333333334,久经,19.371333333333332,31.85,-12.478666666666669,-0.3917948717948718
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,14.99,BS,YOUPIN,,False,Restricted,10.0,24.495,久经,2.4495,14.99,-12.5405,-0.8365910607071381
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,14.89,MW,BUFF,,False,Restricted,10.0,23.332500000000003,久经,2.3332500000000005,14.89,-12.556750000000001,-0.843300873069174
M4A4 | Faded Zebra,ESports 2013 Case,Mil-Spec,25.7,FT,YOUPIN,,False,Restricted,10.0,130.9,久经,13.09,25.7,-12.61,-0.49066147859922177
AWP | Fever Dream,Spectrum Case,Classified,92.0,FT,BUFF,,False,Covert,10.0,792.8,久经,79.28,92.0,-12.719999999999999,-0.13826086956521738
CZ75-Auto | Xiangliu,Spectrum Case,Classified,92.0,FT,BUFF,,False,Covert,10.0,792.8,久经,79.28,92.0,-12.719999999999999,-0.13826086956521738
AWP | Fever Dream,Spectrum Case,Classified,93.86,BS,BUFF,,False,Covert,10.0,811.15,久经,81.115,93.86,-12.745000000000005,-0.13578734285105482
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,21.4,FT,YOUPIN,,False,Classified,10.0,86.265,战痕,8.6265,21.4,-12.773499999999999,-0.596892523364486
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,36.85,FT,C5,,False,Covert,10.0,240.5,战痕,24.05,36.85,-12.8,-0.34735413839891455
CZ75-Auto | Xiangliu,Spectrum Case,Classified,94.0,BS,BUFF,,False,Covert,10.0,811.15,久经,81.115,94.0,-12.885000000000005,-0.13707446808510643
P90 | Death Grip,Operation Hydra Case,Restricted,191.85,WW,STEAM,,False,Classified,10.0,1789.57,战痕,178.957,191.85,-12.893,-0.0672035444357571
M4A4 | Griffin,Operation Vanguard Weapon Case,Restricted,21.0,BS,BUFF,,False,Classified,10.0,79.75,战痕,7.975,21.0,-13.025,-0.6202380952380953
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,37.52,WW,BUFF,,False,Covert,10.0,244.25,战痕,24.425,37.52,-13.095000000000002,-0.34901385927505335
Dual Berettas | Marina,Winter Offensive Weapon Case,Restricted,35.5,BS,BUFF,,False,Classified,10.0,220.06666666666663,久经,22.006666666666664,35.5,-13.493333333333336,-0.3800938967136151
MP9 | Ruby Poison Dart,Falchion Case,Restricted,21.26,FN,BUFF,,False,Classified,10.0,75.92666666666666,久经,7.592666666666666,21.26,-13.667333333333335,-0.6428661022264033
P250 | Mehndi,Winter Offensive Weapon Case,Classified,133.5,MW,BUFF,,False,Covert,10.0,1198.26,战痕,119.826,133.5,-13.674000000000007,-0.10242696629213488
Glock-18 | Grinder,Operation Vanguard Weapon Case,Restricted,32.12,FN,BUFF,,False,Classified,10.0,182.5,略磨,18.25,32.12,-13.869999999999997,-0.43181818181818177
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,35.04,BS,C5,,False,Restricted,10.0,209.90833333333333,久经,20.990833333333335,35.04,-14.049166666666665,-0.40094653729071533
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,23.57,WW,YOUPIN,,False,Classified,10.0,94.14500000000001,战痕,9.4145,23.57,-14.1555,-0.6005727619855749
P250 | Red Rock,Operation Hydra Case,Restricted,193.27,WW,STEAM,,False,Classified,10.0,1789.57,战痕,178.957,193.27,-14.313000000000017,-0.0740570186785327
Tec-9 | Avalanche,Revolver Case,Restricted,30.8,MW,BUFF,,False,Classified,10.0,164.0,战痕,16.4,30.8,-14.400000000000002,-0.4675324675324676
Desert Eagle | Light Rail,Prisma Case,Restricted,36.0,FN,BUFF,,False,Classified,10.0,215.92000000000002,战痕,21.592000000000002,36.0,-14.407999999999998,-0.40022222222222215
MAC-10 | Allure,Fracture Case,Restricted,24.0,FN,BUFF,,False,Classified,10.0,93.11,战痕,9.311,24.0,-14.689,-0.6120416666666667
MAG-7 | Hard Water,Operation Hydra Case,Mil-Spec,29.8,FT,BUFF,,False,Restricted,10.0,150.158,久经,15.015799999999999,29.8,-14.784200000000002,-0.4961140939597316
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,18.5,WW,BUFF,,False,Restricted,10.0,36.99,战痕,3.6990000000000003,18.5,-14.801,-0.800054054054054
AK-47 | Slate,Snakebite Case,Restricted,23.7,BS,BUFF,,False,Classified,10.0,88.58500000000001,战痕,8.858500000000001,23.7,-14.841499999999998,-0.6262236286919831
SSG 08 | Death's Head,Operation Hydra Case,Restricted,196.5,BS,YOUPIN,,False,Classified,10.0,1816.24,破损,181.624,196.5,-14.876000000000005,-0.07570483460559799
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,34.31,FT,C5,,False,Restricted,10.0,193.71333333333334,久经,19.371333333333332,34.31,-14.93866666666667,-0.43540270086466537
M4A4 | Evil Daimyo,Falchion Case,Restricted,18.96,WW,YOUPIN,,False,Classified,10.0,38.833333333333336,破损,3.8833333333333337,18.96,-15.076666666666668,-0.795182841068917
M4A4 | Evil Daimyo,Falchion Case,Restricted,19.1,FT,YOUPIN,,False,Classified,10.0,38.833333333333336,破损,3.8833333333333337,19.1,-15.216666666666669,-0.7966841186736475
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,33.66,FN,YOUPIN,,False,Classified,10.0,182.5,破损,18.25,33.66,-15.409999999999997,-0.4578134284016636
M4A4 | Griffin,Operation Vanguard Weapon Case,Restricted,21.18,FT,YOUPIN,,False,Classified,10.0,57.65,战痕,5.765,21.18,-15.415,-0.7278092540132199
SSG 08 | Death's Head,Operation Hydra Case,Restricted,296.0,FN,C5,,False,Classified,10.0,2805.6666666666665,破损,280.56666666666666,296.0,-15.433333333333337,-0.052139639639639655
UMP-45 | Metal Flowers,Operation Hydra Case,Mil-Spec,39.54,MW,C5,,False,Restricted,10.0,240.86599999999999,久经,24.086599999999997,39.54,-15.453400000000002,-0.39082953970662626
M4A4 | Faded Zebra,ESports 2013 Case,Mil-Spec,39.79,MW,C5,,False,Restricted,10.0,242.4,久经,24.240000000000002,39.79,-15.549999999999997,-0.3908017089721035
M4A1-S | Decimator,Spectrum Case,Classified,89.96,BS,BUFF,,False,Covert,10.0,743.75,战痕,74.375,89.96,-15.584999999999994,-0.17324366385060022
MAG-7 | Monster Call,Fracture Case,Restricted,24.98,FN,YOUPIN,,False,Classified,10.0,93.11,战痕,9.311,24.98,-15.669,-0.627261809447558
AK-47 | Slate,Snakebite Case,Restricted,24.8,WW,BUFF,,False,Classified,10.0,88.535,战痕,8.8535,24.8,-15.9465,-0.6430040322580645
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,19.81,FN,YOUPIN,,False,Restricted,10.0,38.324999999999996,久经,3.8324999999999996,19.81,-15.9775,-0.8065371024734982
M4A4 | Evil Daimyo,Falchion Case,Restricted,19.93,BS,BUFF,,False,Classified,10.0,38.833333333333336,破损,3.8833333333333337,19.93,-16.046666666666667,-0.805151363104198
AWP | Phobos,Gamma Case,Restricted,24.68,WW,YOUPIN,,False,Classified,10.0,86.245,久经,8.624500000000001,24.68,-16.0555,-0.6505470016207455
FAMAS | Doomkitty,ESports 2013 Case,Mil-Spec,29.99,FT,BUFF,,False,Restricted,10.0,139.19,久经,13.919,29.99,-16.070999999999998,-0.5358786262087362
MAG-7 | Memento,ESports 2013 Case,Mil-Spec,30.0,FT,BUFF,,False,Restricted,10.0,139.19,久经,13.919,30.0,-16.081,-0.5360333333333334
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,198.9,WW,YOUPIN,,False,Classified,10.0,1827.9066666666668,战痕,182.79066666666668,198.9,-16.109333333333325,-0.08099212334506448
M4A4 | Faded Zebra,ESports 2013 Case,Mil-Spec,30.19,BS,BUFF,,False,Restricted,10.0,139.19,久经,13.919,30.19,-16.271,-0.5389532957933091
MAG-7 | Firestarter,Operation Vanguard Weapon Case,Mil-Spec,33.0,FN,BUFF,,False,Restricted,10.0,165.9375,破损,16.59375,33.0,-16.40625,-0.4971590909090909
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,35.9,FT,YOUPIN,,False,Restricted,10.0,193.71333333333334,久经,19.371333333333332,35.9,-16.528666666666666,-0.46040854224698236
AK-47 | Ice Coaled,Recoil Case,Classified,39.0,WW,BUFF,,False,Covert,10.0,222.5,战痕,22.25,39.0,-16.75,-0.42948717948717946
MAC-10 | Pipe Down,Danger Zone Case,Restricted,26.8,FN,BUFF,,False,Classified,10.0,100.43333333333334,战痕,10.043333333333333,26.8,-16.756666666666668,-0.6252487562189055
AK-47 | Elite Build,Chroma 2 Case,Mil-Spec,18.6,MW,BUFF,,False,Restricted,10.0,16.04,战痕,1.6039999999999999,18.6,-16.996000000000002,-0.9137634408602151
FAMAS | Doomkitty,ESports 2013 Case,Mil-Spec,30.19,MW,C5,,False,Restricted,10.0,130.9,久经,13.09,30.19,-17.1,-0.5664127194435243
M4A4 | Faded Zebra,ESports 2013 Case,Mil-Spec,30.27,WW,STEAM,,False,Restricted,10.0,131.29999999999998,久经,13.129999999999999,30.27,-17.14,-0.5662371985464156
Dual Berettas | Panther,CSGO Weapon Case 3,Mil-Spec,21.9,FN,BUFF,,False,Restricted,10.0,43.754999999999995,战痕,4.3755,21.9,-17.5245,-0.8002054794520548
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,38.79,BS,STEAM,,False,Restricted,10.0,209.90833333333333,久经,20.990833333333335,38.79,-17.799166666666665,-0.45885967173670184
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,38.97,FT,BUFF,,False,Classified,10.0,206.815,久经,20.6815,38.97,-18.2885,-0.4692968950474724
M4A1-S | Decimator,Spectrum Case,Classified,155.0,MW,BUFF,,False,Covert,10.0,1365.75,战痕,136.575,155.0,-18.42500000000001,-0.11887096774193556
MAG-7 | Hard Water,Operation Hydra Case,Mil-Spec,33.33,WW,YOUPIN,,False,Restricted,10.0,148.058,久经,14.8058,33.33,-18.5242,-0.5557815781578158
UMP-45 | Bone Pile,Operation Bravo Case,Mil-Spec,39.29,MW,YOUPIN,,False,Restricted,10.0,207.32666666666668,久经,20.732666666666667,39.29,-18.557333333333332,-0.47231695936200896
CZ75-Auto | Xiangliu,Spectrum Case,Classified,194.25,FN,C5,,False,Covert,10.0,1756.25,久经,175.625,194.25,-18.625,-0.09588159588159588
AK-47 | Legion of Anubis,Fracture Case,Covert,199.0,BS,BUFF,,False,Gold,5.0,901.6999999999999,战痕,180.33999999999997,199.0,-18.660000000000025,-0.09376884422110565
MP7 | Nemesis,Falchion Case,Classified,48.12,MW,BUFF,,False,Covert,10.0,294.0,略磨,29.4,48.12,-18.72,-0.38902743142144636
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,23.73,WW,STEAM,,False,Restricted,10.0,48.896,久经,4.8896,23.73,-18.840400000000002,-0.7939485882848716
SSG 08 | Death's Head,Operation Hydra Case,Restricted,198.0,FT,BUFF,,False,Classified,10.0,1789.57,破损,178.957,198.0,-19.043000000000006,-0.09617676767676771
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,41.01,MW,BUFF,,False,Restricted,10.0,216.47,久经,21.647,41.01,-19.363,-0.47215313338210196
PP-Bizon | Water Sigil,ESports 2013 Winter Case,Mil-Spec,30.99,BS,BUFF,,False,Restricted,10.0,113.005,久经,11.3005,30.99,-19.6895,-0.6353501129396579
AWP | Fever Dream,Spectrum Case,Classified,95.8,WW,BUFF,,False,Covert,10.0,759.8,久经,75.97999999999999,95.8,-19.820000000000007,-0.2068893528183717
P2000 | Woodsman,Operation Hydra Case,Restricted,199.0,FT,BUFF,,False,Classified,10.0,1789.57,战痕,178.957,199.0,-20.043000000000006,-0.10071859296482415
Nova | Tempest,Operation Bravo Case,Mil-Spec,39.85,MW,YOUPIN,,False,Restricted,10.0,193.71333333333334,略磨,19.371333333333332,39.85,-20.47866666666667,-0.5138937682977834
UMP-45 | Metal Flowers,Operation Hydra Case,Mil-Spec,35.33,BS,C5,,False,Restricted,10.0,148.058,久经,14.8058,35.33,-20.5242,-0.5809283894707048
P2000 | Red FragCam,CSGO Weapon Case 3,Mil-Spec,25.02,FN,BUFF,,False,Restricted,10.0,43.754999999999995,久经,4.3755,25.02,-20.6445,-0.8251199040767386
Five-SeveN | Retrobution,Revolver Case,Restricted,79.77,FN,YOUPIN,,False,Classified,10.0,590.0,战痕,59.0,79.77,-20.769999999999996,-0.26037357402532274
AK-47 | Slate,Snakebite Case,Restricted,29.9,FT,BUFF,,False,Classified,10.0,89.33500000000001,战痕,8.9335,29.9,-20.966499999999996,-0.7012207357859531
AK-47 | Ice Coaled,Recoil Case,Classified,57.0,MW,YOUPIN,,False,Covert,10.0,358.5,战痕,35.85,57.0,-21.15,-0.37105263157894736
Dual Berettas | Marina,Winter Offensive Weapon Case,Restricted,40.0,WW,YOUPIN,,False,Classified,10.0,187.58666666666667,久经,18.758666666666667,40.0,-21.241333333333333,-0.5310333333333334
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,80.35,FN,C5,,False,Classified,10.0,587.1233333333333,久经,58.71233333333333,80.35,-21.63766666666666,-0.26929267786766226
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,41.49,WW,STEAM,,False,Restricted,10.0,197.0633333333333,久经,19.70633333333333,41.49,-21.783666666666672,-0.5250341447738412
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,43.66,MW,BUFF,,False,Restricted,10.0,216.47,久经,21.647,43.66,-22.012999999999998,-0.5041914796152084
M4A4 | Evil Daimyo,Falchion Case,Restricted,28.25,MW,YOUPIN,,False,Classified,10.0,62.199999999999996,破损,6.22,28.25,-22.03,-0.7798230088495576
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,201.0,FT,C5,,False,Classified,10.0,1789.57,战痕,178.957,201.0,-22.043000000000006,-0.1096666666666667
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,44.19,WW,STEAM,,False,Classified,10.0,221.38,久经,22.137999999999998,44.19,-22.052,-0.49902692916949537
CZ75-Auto | Xiangliu,Spectrum Case,Classified,100.0,WW,BUFF,,False,Covert,10.0,759.8,久经,75.97999999999999,100.0,-24.02000000000001,-0.2402000000000001
Glock-18 | Ironwork,Glove Case,Mil-Spec,33.7,FN,BUFF,,False,Restricted,10.0,94.5,战痕,9.45,33.7,-24.250000000000004,-0.7195845697329377
P2000 | Woodsman,Operation Hydra Case,Restricted,265.5,MW,YOUPIN,,False,Classified,10.0,2412.4333333333334,战痕,241.24333333333334,265.5,-24.25666666666666,-0.09136220966729439
PP-Bizon | Antique,Huntsman Weapon Case,Restricted,45.18,FT,C5,,False,Classified,10.0,206.815,久经,20.6815,45.18,-24.4985,-0.5422421425409473
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,49.85,MW,C5,,False,Covert,10.0,250.5,战痕,25.05,49.85,-24.8,-0.4974924774322969
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,46.62,MW,BUFF,,False,Restricted,10.0,216.47,久经,21.647,46.62,-24.973,-0.5356713856713857
M4A1-S | Decimator,Spectrum Case,Classified,104.5,WW,BUFF,,False,Covert,10.0,792.8,战痕,79.28,104.5,-25.22,-0.24133971291866027
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,47.04,MW,C5,,False,Restricted,10.0,216.47,久经,21.647,47.04,-25.393,-0.5398171768707484
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,27.8,FN,YOUPIN,,False,Restricted,10.0,23.0,破损,2.3,27.8,-25.5,-0.9172661870503597
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,50.0,MW,BUFF,,False,Classified,10.0,240.355,久经,24.0355,50.0,-25.9645,-0.51929
